apk,category,violation_type,is_violation,config1,config2,aql_timer,ast_changes,bad_aql_runs_binary,bad_aql_runs_hdd,bad_compile_runs_binary,bad_compile_runs_hdd,binary_timer,compile_timer,end_line_count,good_aql_runs_binary,good_aql_runs_hdd,good_compile_runs_binary,good_compile_runs_hdd,hdd_timer,jdeps_timer,method_timer,program_timer,rejected_changes,setup_timer,start_line_count,time_bad_aql_runs_binary,time_bad_aql_runs_hdd,time_bad_compile_runs_binary,time_bad_compile_runs_hdd,time_good_aql_runs_binary,time_good_aql_runs_hdd,time_good_compile_runs_binary,time_good_compile_runs_hdd,total_rotations
Button5,Callbacks,TRUE,TRUE,a838a81a7ff63391bcfe03253fc27b8e,e5613aad75bc3bad53f848ba14482c54,0,16,0,6,0,9,67,0,20,0,1,0,7,1628,4,0,1720,21,24,21,0,91,0,880,0,18,0,637,2
RegisterGlobal1,Callbacks,TRUE,TRUE,39a221180f8c3d8f2d1aa325ed488fe5,b6e0326d94af6e730acbedd03ff773f7,0,59,1,10,0,43,90,0,50,0,5,1,15,2107,6,0,2224,97,25,97,12,128,0,1301,0,81,35,594,2
Serialization1,GeneralJava,TRUE,TRUE,e5613aad75bc3bad53f848ba14482c54,3aa7427a5255318c7ff1426dde66cbb3,0,84,1,11,0,61,155,0,29,2,9,3,20,3485,5,0,3665,144,23,42,14,146,0,2475,30,133,70,726,4
EventOrdering1,Lifecycle,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,19,0,7,0,9,56,0,13,0,3,0,10,770,5,0,860,27,33,22,0,69,0,323,0,46,0,329,3
Clone1,GeneralJava,TRUE,TRUE,e5613aad75bc3bad53f848ba14482c54,ca56131a7c713fed2a7fb88ee3d7603c,0,18,0,3,0,14,22,0,16,0,1,0,4,579,5,0,674,37,71,18,0,37,0,396,0,12,0,131,2
LocationLeak2,Callbacks,TRUE,TRUE,7c6eca5339bd43220f2e569aa96da0db,9e71d1dbb7f99254dd5f81811f612f41,0,61,0,17,0,40,109,0,34,0,4,0,21,2950,4,0,3111,117,50,40,0,208,0,2027,0,64,0,649,3
UnreachableSource1,UnreachableCode,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,23,0,1,0,20,39,0,19,0,2,0,3,719,5,0,790,35,31,21,0,12,0,576,0,26,0,104,2
RegisterGlobal1,Callbacks,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,c35ed0b7f9c3d443ecacff168d0a98c6,0,86,1,11,0,68,63,0,50,0,6,1,17,3067,5,0,3166,143,34,97,12,144,0,2203,0,96,25,621,3
Button2,Callbacks,TRUE,TRUE,3fa3ced729021dfe3f9716ed7591b7f8,c167cc6905f08070a40daaa496572761,0,29,1,8,0,17,273,0,30,0,3,1,11,2779,6,0,3094,45,41,40,17,122,0,1564,0,58,114,1033,2
Button2,Callbacks,FALSE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,7196205eb13a717874272a12b099976f,0,30,1,20,0,9,267,0,40,0,0,1,20,2793,5,0,3107,49,46,40,5,338,0,679,0,0,108,1773,1
Reflection1,Reflection,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,e5613aad75bc3bad53f848ba14482c54,0,33,1,5,0,21,7235,0,28,0,6,1,11,995,4,0,8252,42,21,41,7200,59,0,487,0,87,16,360,3
ActivityLifecycle3,Lifecycle,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,22562e10e3112e5c53f176bb1d80413c,0,23,0,1,0,20,58,0,18,0,2,0,3,735,5,0,837,28,43,23,0,4,0,607,0,29,0,94,3
StringPatternMatching1,GeneralJava,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,e5613aad75bc3bad53f848ba14482c54,0,20,0,2,0,16,36,0,19,0,2,0,4,938,4,0,1015,30,39,21,0,24,0,709,0,26,0,178,2
JavaThread1,Threading,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,19,0,2,0,14,96,0,24,1,2,1,4,1171,5,0,1334,24,65,30,0,22,0,956,16,29,38,162,2
ActivityEventSequence1,Lifecycle,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,29ea37dd3fee251e76d512636d738ba3,0,31,0,7,0,19,81,0,17,0,5,0,12,1148,5,0,1264,48,33,29,0,85,0,587,0,71,0,402,3
StringToOutputStream1,GeneralJava,TRUE,TRUE,5c2abed233d2263f7fde277efb2c6326,c35ed0b7f9c3d443ecacff168d0a98c6,0,20,0,3,0,16,30,0,17,0,1,0,4,658,3,0,784,43,94,19,0,44,0,518,0,19,0,74,2
Clone1,GeneralJava,TRUE,TRUE,1ef9d1d10bc982ab49d3b8eaf4409c05,7196205eb13a717874272a12b099976f,0,18,0,3,0,14,25,0,16,0,1,0,4,574,4,0,638,37,38,18,0,39,0,425,0,14,0,94,2
Loop2,GeneralJava,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,e5613aad75bc3bad53f848ba14482c54,0,16,0,3,0,12,20,0,17,0,1,0,4,844,4,0,1173,31,308,19,0,38,0,664,0,16,0,123,2
Exceptions6,GeneralJava,TRUE,TRUE,cfd95fd0a60d05e28f68af32281dcb9d,42c84347476d849c5186279326650631,0,18,0,4,0,12,23,0,21,0,2,0,6,733,5,0,788,24,30,25,0,51,0,354,0,31,0,296,2
Reflection7,Reflection,TRUE,TRUE,c167cc6905f08070a40daaa496572761,b113be2d9166c32182a638bbebda617a,0,49,2,7,0,29,206,0,35,2,9,4,16,1973,5,0,2198,73,18,51,22,94,0,1174,31,141,123,561,3
Singletons1,InterComponentCommunication,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,c167cc6905f08070a40daaa496572761,0,43,3,10,0,24,340,0,32,3,3,6,13,1538,5,0,1913,49,34,41,36,135,0,763,52,48,169,590,3
ActivityLifecycle1,Lifecycle,TRUE,TRUE,576f28cb2fdecd79e11f6769317147e0,e5613aad75bc3bad53f848ba14482c54,0,31,0,13,0,16,41,0,29,0,2,0,15,2293,5,0,2505,50,170,33,0,200,0,909,0,33,0,1148,2
VirtualDispatch2,GeneralJava,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,42,4,1,1,30,303,0,32,0,6,4,7,1548,4,0,1878,59,26,41,48,12,28,1199,0,89,189,246,2
AsynchronousEventOrdering1,Lifecycle,TRUE,TRUE,de67f959377c84f91410206a10b57495,e5613aad75bc3bad53f848ba14482c54,0,14,0,3,0,7,38,0,14,0,4,0,7,580,5,0,683,20,63,24,0,38,0,235,0,64,0,240,2
ActivityCommunication2,InterComponentCommunication,TRUE,TRUE,5cee3ef47fb0bd87bbced50593579b6d,10b650ed7579d7e98a3f384e8d1f25bc,0,47,0,24,0,22,31,0,46,0,1,0,25,2152,5,0,2215,80,30,47,0,398,0,769,0,16,0,967,2
BroadcastReceiverLifecycle1,Lifecycle,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,8,0,4,0,4,22,0,16,0,0,0,4,334,4,0,384,11,26,16,0,43,0,161,0,0,0,130,1
ActivityLifecycle2,Lifecycle,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,17,1,2,0,10,204,0,21,2,2,3,4,618,4,0,906,19,83,24,14,25,0,476,31,31,113,84,2
RegisterGlobal2,Callbacks,TRUE,TRUE,8591a3f81e4c6bf2034e389c3aacaff4,1ef9d1d10bc982ab49d3b8eaf4409c05,0,17,0,5,0,8,52,0,34,1,3,1,8,918,4,0,1090,19,118,50,0,68,0,306,16,43,13,500,2
NativeIDFunction,Native,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,c35ed0b7f9c3d443ecacff168d0a98c6,0,62,0,12,0,43,104,0,28,1,6,1,18,2182,5,0,2333,103,46,36,0,141,0,1400,14,83,26,554,3
ArrayCopy1,ArraysAndLists,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,c167cc6905f08070a40daaa496572761,0,29,0,5,0,22,80,0,16,0,2,0,7,1081,4,0,1187,58,25,18,0,66,0,740,0,27,0,245,2
Reflection1,Reflection,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,38,2,4,0,24,145,0,28,2,6,4,10,1294,4,0,1489,44,48,41,20,51,0,737,28,91,82,414,3
TimerTask1,Threading,TRUE,TRUE,c2fb596f3658668139e936f83c2d07ad,c791204389a596fa6528cb8290cf2c9b,0,48,0,7,0,33,152,0,30,1,7,1,14,2208,4,0,2481,71,119,57,0,78,0,1446,14,111,102,571,3
StaticInitialization3,GeneralJava,TRUE,TRUE,c167cc6905f08070a40daaa496572761,b113be2d9166c32182a638bbebda617a,0,30,0,14,0,13,97,0,19,1,2,1,16,1611,4,0,1732,44,22,23,0,186,0,863,15,32,63,528,3
ApplicationLifecycle3,Lifecycle,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,45,2,1,0,39,144,0,51,1,2,3,3,1217,5,0,1386,61,24,62,24,12,0,1068,14,32,78,102,2
ApplicationLifecycle3,Lifecycle,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,45,1,1,0,39,122,0,51,2,2,3,3,2050,4,0,2244,61,71,62,11,13,0,1853,27,29,54,152,2
ArrayToString1,ArraysAndLists,TRUE,TRUE,a838a81a7ff63391bcfe03253fc27b8e,e5613aad75bc3bad53f848ba14482c54,0,18,0,3,0,14,47,0,16,0,1,0,4,970,5,0,1074,37,55,18,0,35,0,845,0,13,0,75,2
Button3,Callbacks,TRUE,TRUE,e5613aad75bc3bad53f848ba14482c54,2ad899a874034fecfd0f757a7d70db3e,0,49,0,19,0,27,95,0,50,1,2,1,21,1872,5,0,2028,72,58,57,0,270,0,904,15,32,38,663,2
Exceptions1,GeneralJava,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,15,0,3,0,11,32,0,19,0,1,0,4,684,4,0,763,20,46,21,0,34,0,405,0,14,0,229,2
Reflection7,Reflection,TRUE,TRUE,7c6eca5339bd43220f2e569aa96da0db,9e71d1dbb7f99254dd5f81811f612f41,0,36,2,4,0,19,139,0,35,2,9,4,13,2176,5,0,2368,51,51,51,21,51,0,1442,34,155,64,526,2
ArrayAccess4,ArraysAndLists,FALSE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,691c8aee3c8122ba7071c39842bf3a89,0,30,1,15,0,14,83,0,30,0,0,1,15,1994,4,0,2137,66,59,30,15,209,0,914,0,0,16,869,1
ArrayAccess3,ArraysAndLists,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,29ea37dd3fee251e76d512636d738ba3,0,10,0,2,0,6,36,0,14,0,2,0,4,668,5,0,730,19,25,19,0,23,0,408,0,32,0,202,2
LocationLeak3,Callbacks,TRUE,TRUE,e5613aad75bc3bad53f848ba14482c54,2ad899a874034fecfd0f757a7d70db3e,0,43,2,10,0,27,540,0,50,2,2,4,12,2934,5,0,3598,65,122,53,29,151,0,1815,35,35,360,930,2
Exceptions2,GeneralJava,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,30,0,6,0,22,70,0,19,0,2,0,8,1351,5,0,1444,41,22,23,0,72,0,930,0,28,0,320,3
ActivityLifecycle1,Lifecycle,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,24,0,13,0,11,84,0,33,0,0,0,13,2398,4,0,2568,35,85,33,0,220,0,1093,0,0,0,1083,1
Library2,AndroidSpecific,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,42c84347476d849c5186279326650631,0,13,0,5,0,8,173,0,21,0,0,0,5,1246,3,0,1503,21,83,21,0,79,0,682,0,0,0,483,1
LocationLeak2,Callbacks,TRUE,TRUE,8c1eb69cc117c307729ac97fd5f617a1,1ef9d1d10bc982ab49d3b8eaf4409c05,0,68,0,25,0,40,42,0,37,0,3,0,28,2666,4,0,2741,120,32,40,0,327,0,1472,0,42,0,822,3
ActivityEventSequence2,Lifecycle,TRUE,TRUE,a838a81a7ff63391bcfe03253fc27b8e,e5613aad75bc3bad53f848ba14482c54,0,38,0,11,0,19,205,0,23,0,8,0,19,3818,5,0,4151,67,126,45,0,182,0,2075,0,141,0,1417,2
LocationLeak1,Callbacks,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,c35ed0b7f9c3d443ecacff168d0a98c6,0,31,1,14,0,16,271,0,43,0,0,1,14,2854,5,0,3186,46,60,43,18,233,0,1392,0,0,53,1226,1
Exceptions6,GeneralJava,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,18,0,4,0,12,28,0,21,0,2,0,6,633,6,0,688,24,25,25,0,52,0,430,0,30,0,119,2
AsyncTask1,Threading,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,24,0,4,0,16,62,0,22,1,3,1,7,1516,5,0,1647,31,66,29,0,45,0,1093,16,49,18,328,3
Exceptions6,GeneralJava,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,22562e10e3112e5c53f176bb1d80413c,0,18,0,3,0,13,20,0,21,0,2,0,5,803,4,0,903,24,79,25,0,37,0,466,0,31,0,267,2
NativeIDFunction,Native,TRUE,TRUE,b113be2d9166c32182a638bbebda617a,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,60,0,11,0,42,124,0,28,1,6,1,17,2839,5,0,2994,101,29,36,0,140,0,2050,16,82,63,564,3
ServiceEventSequence1,Lifecycle,TRUE,TRUE,e5613aad75bc3bad53f848ba14482c54,de67f959377c84f91410206a10b57495,0,50,2,20,0,28,136,0,67,0,0,2,20,1873,4,0,2059,82,49,67,30,298,0,857,0,0,49,715,1
ActivityEventSequence2,Lifecycle,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,42c84347476d849c5186279326650631,0,34,0,24,0,10,110,0,45,0,0,0,24,3722,4,0,3983,58,150,45,0,433,0,1325,0,0,0,1961,1
Reflection3,Reflection,TRUE,TRUE,c167cc6905f08070a40daaa496572761,2e7e40004499adec94e4fbc8276cb8db,0,62,0,10,0,43,77,0,35,0,9,0,19,2753,4,0,2856,113,25,55,0,117,0,1627,0,136,0,869,3
AnonymousClass1,Callbacks,TRUE,TRUE,61394065e0e2ead6a5687d92ad360828,1ef9d1d10bc982ab49d3b8eaf4409c05,0,38,0,25,0,11,160,0,41,1,1,1,26,3323,4,0,3533,61,49,42,0,383,0,806,17,16,107,2114,2
Exceptions2,GeneralJava,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,c35ed0b7f9c3d443ecacff168d0a98c6,0,19,0,5,0,12,15,0,19,0,2,0,7,645,4,0,708,27,46,23,0,64,0,341,0,29,0,209,2
EventOrdering1,Lifecycle,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,15,0,5,0,8,76,0,16,0,2,0,7,473,4,0,646,21,96,22,0,57,0,142,0,30,0,241,2
LocationLeak2,Callbacks,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,29ea37dd3fee251e76d512636d738ba3,0,43,0,14,0,26,26,0,35,0,3,0,17,1724,4,0,1782,81,30,40,0,174,0,845,0,46,0,656,2
StringToCharArray1,GeneralJava,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,c167cc6905f08070a40daaa496572761,0,15,0,5,0,10,21,0,18,0,0,0,5,963,4,0,1074,32,88,18,0,63,0,600,0,0,0,298,1
AnonymousClass1,Callbacks,TRUE,TRUE,947ec69eab53c807c76e110d66262b3c,1d88982f9e87405a1230b4d960d3312a,0,33,0,11,0,17,225,0,37,1,4,1,15,3087,6,0,3561,60,248,42,0,151,0,1556,15,70,88,1308,3
LocationLeak3,Callbacks,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,29,2,8,1,18,588,0,53,0,0,2,8,2861,5,0,3531,41,80,53,28,128,300,1941,0,0,171,791,1
FlowSensitivity1,Aliasing,FALSE,TRUE,710aa5265c13ae4bad533ccb30798a01,b6e0326d94af6e730acbedd03ff773f7,0,32,1,10,0,21,448,0,56,0,0,1,10,7640,4,0,8396,56,307,56,24,199,0,5168,0,0,249,2272,1
Exceptions1,GeneralJava,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,15,0,3,0,11,22,0,19,0,1,0,4,513,5,0,563,20,26,21,0,38,0,370,0,15,0,89,2
Looper1,Threading,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,c35ed0b7f9c3d443ecacff168d0a98c6,0,52,1,27,1,23,61,0,74,0,0,1,27,2183,3,0,2553,81,307,74,11,435,17,755,0,0,16,990,1
UnreachableSource1,UnreachableCode,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,23,0,1,0,20,35,0,19,0,2,0,3,1030,5,0,1104,35,38,21,0,12,0,925,0,25,0,66,2
LocationLeak2,Callbacks,TRUE,TRUE,95682e3ba9ce7d830b6f14564a4124f8,00df5dcb7fef4d77dc4e2a6f0a2056f4,0,40,0,15,0,23,70,0,37,0,2,0,17,8938,4,0,9058,73,48,40,0,7387,0,701,0,31,0,815,2
IntentSink1,InterComponentCommunication,TRUE,TRUE,8c1eb69cc117c307729ac97fd5f617a1,1ef9d1d10bc982ab49d3b8eaf4409c05,0,26,0,7,0,17,126,0,15,0,2,0,9,2276,5,0,2460,44,57,18,0,99,0,1156,0,35,0,984,3
NativeIDFunction,Native,TRUE,TRUE,02675cd9b1d17506e0f0691c7dc5a3a9,c167cc6905f08070a40daaa496572761,0,59,0,13,0,40,86,0,28,1,5,1,18,2061,4,0,2183,99,35,36,0,146,0,1189,12,68,29,654,3
BroadcastTaintAndLeak1,InterComponentCommunication,TRUE,TRUE,c167cc6905f08070a40daaa496572761,b113be2d9166c32182a638bbebda617a,0,39,0,15,0,20,76,0,27,1,3,1,18,1775,4,0,1895,56,43,30,0,217,0,784,16,50,39,721,2
ApplicationModeling1,AndroidSpecific,TRUE,TRUE,ee31c01ef51444b6c1bd417af9934d84,455b5a41fee3f4d1e256727f07d3f3f7,0,21,2,5,0,8,184,0,27,2,4,4,9,835,4,0,1040,26,21,32,25,63,0,444,31,64,101,261,2
ApplicationLifecycle1,Lifecycle,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,18,1,2,0,10,312,0,22,2,3,3,5,516,4,0,853,18,23,29,12,25,0,278,30,45,250,167,2
Loop2,GeneralJava,TRUE,TRUE,aa6415eedc031f1e31338f984e25d0cd,91964892620be59e2aad306477d20772,0,16,0,3,0,12,32,0,17,0,1,0,4,555,5,0,606,31,17,19,0,35,0,385,0,14,0,119,2
Reflection2,Reflection,TRUE,TRUE,ea94c52972095872aef6edb840d3254f,e40eaaf4447b11332912f99d4822aa46,0,33,2,2,2,20,482,0,33,2,5,4,7,1097,5,0,1612,36,32,43,24,23,312,817,28,77,80,178,2
LocationLeak2,Callbacks,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,79,0,20,0,54,40,0,33,0,5,0,25,4686,5,0,4759,153,31,40,0,250,0,3572,0,75,0,787,4
LocationLeak2,Callbacks,TRUE,TRUE,3c6cd0d0cee483981c0494449b550b3e,9e71d1dbb7f99254dd5f81811f612f41,0,42,0,13,0,26,43,0,35,0,3,0,16,1756,4,0,1847,80,47,40,0,159,0,1028,0,47,0,520,2
PublicAPIField2,AndroidSpecific,TRUE,TRUE,691c8aee3c8122ba7071c39842bf3a89,9e71d1dbb7f99254dd5f81811f612f41,0,17,0,3,0,12,20,0,15,0,2,0,5,638,5,0,721,31,62,17,0,37,0,380,0,31,0,188,2
ImplicitFlow1,ImplicitFlows,TRUE,TRUE,4858ee0f237625783437c4bbc3c34c4c,e5613aad75bc3bad53f848ba14482c54,0,60,0,16,0,38,97,0,24,0,6,0,22,5520,5,0,5686,95,66,71,0,247,0,3266,0,106,0,1898,3
Reflection7,Reflection,TRUE,TRUE,c35ed0b7f9c3d443ecacff168d0a98c6,7baaab9e231dd6adfa7d2d5ed04ed0e8,0,51,2,8,0,29,180,0,35,2,10,4,18,1848,6,0,2105,76,75,51,22,87,0,1031,31,152,87,576,3
ServiceLifecycle2,Lifecycle,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,26,0,5,0,19,69,0,24,1,1,1,6,1253,4,0,1420,39,96,33,0,59,0,1001,15,14,20,176,2
Button2,Callbacks,TRUE,TRUE,7196205eb13a717874272a12b099976f,8c2f49cd67cbce790bfe5e2a3cf6ad87,0,23,0,10,1,12,348,0,40,0,0,0,10,1875,4,0,2285,34,60,40,0,172,300,944,0,0,0,758,1
PublicAPIField1,AndroidSpecific,TRUE,TRUE,29ea37dd3fee251e76d512636d738ba3,9e71d1dbb7f99254dd5f81811f612f41,0,18,0,0,0,17,15,0,16,0,1,0,1,502,4,0,543,37,24,18,0,0,0,455,0,15,0,31,2
StaticInitialization1,GeneralJava,TRUE,TRUE,c167cc6905f08070a40daaa496572761,471a3db922baaefe75df14cce9a4350e,0,20,0,9,0,9,107,0,19,1,1,1,10,1071,5,0,1202,27,23,21,0,109,0,580,12,13,64,366,2
FieldSensitivity3,FieldAndObjectSensitivity,TRUE,TRUE,9e71d1dbb7f99254dd5f81811f612f41,91964892620be59e2aad306477d20772,0,60,1,4,0,47,209,0,25,2,6,3,10,2244,4,0,2485,90,31,35,9,53,0,1723,27,92,153,373,3
Singletons1,InterComponentCommunication,TRUE,TRUE,c59167715f1aa44341707631a416c074,c428ab5f184d796b88866f07b6e2fa38,0,30,2,6,2,15,589,0,32,2,3,4,9,1156,5,0,1765,33,18,41,22,76,319,733,32,46,196,299,2
VirtualDispatch2,GeneralJava,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,62,3,2,1,48,309,0,32,2,6,5,8,2743,4,0,3092,88,38,41,33,17,69,2324,26,85,138,315,3
ActivityLifecycle3,Lifecycle,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,e5613aad75bc3bad53f848ba14482c54,0,14,0,0,0,13,79,0,18,0,1,0,1,360,5,0,473,16,32,23,0,0,0,280,0,13,0,67,2
StringPatternMatching1,GeneralJava,TRUE,TRUE,a838a81a7ff63391bcfe03253fc27b8e,e5613aad75bc3bad53f848ba14482c54,0,20,0,2,0,16,20,0,19,0,2,0,4,812,4,0,893,30,60,21,0,25,0,616,0,28,0,142,2
OnlyIntent,Reflection-ICC,TRUE,TRUE,fc02225d305bbb82ba65a2fc2d31f9c2,455b5a41fee3f4d1e256727f07d3f3f7,0,166,2,25,0,108,135,0,55,0,31,2,56,7260,5,0,7415,332,18,100,28,322,0,4164,0,482,62,2287,2
ArrayAccess1,ArraysAndLists,FALSE,TRUE,e5613aad75bc3bad53f848ba14482c54,ca56131a7c713fed2a7fb88ee3d7603c,0,18,0,14,0,4,110,0,19,0,0,0,14,1836,4,0,2015,36,67,19,0,208,0,498,0,0,0,1128,1
Reflection3,Reflection,TRUE,TRUE,e5613aad75bc3bad53f848ba14482c54,3aa7427a5255318c7ff1426dde66cbb3,0,43,0,6,0,28,50,0,35,0,9,0,15,1709,5,0,1785,78,25,55,0,75,0,1096,0,127,0,408,2
Exceptions2,GeneralJava,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,19,0,4,0,13,103,0,19,0,2,0,6,662,5,0,827,27,60,23,0,45,0,422,0,29,0,164,2
Battery1,EmulatorDetection,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,74,0,24,0,42,50,0,32,1,7,1,31,3239,4,0,3371,121,81,51,0,295,0,1721,16,94,13,1125,3
Button4,Callbacks,TRUE,TRUE,261344c792f6dba326380a7e5a124103,b56f9eba0516716301bb7f157e21dcfa,0,17,0,5,0,10,24,0,20,0,2,0,7,638,4,0,691,24,28,22,0,59,0,361,0,28,0,188,2
Button2,Callbacks,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,23,1,10,0,12,154,0,40,0,0,1,10,1902,5,0,2095,34,37,40,19,174,0,1054,0,0,54,673,1
Loop1,GeneralJava,TRUE,TRUE,7baaab9e231dd6adfa7d2d5ed04ed0e8,42c84347476d849c5186279326650631,0,13,0,3,0,10,34,0,18,0,0,0,3,1563,5,0,1752,24,154,18,0,45,0,1265,0,0,0,252,1
ServiceLifecycle1,Lifecycle,TRUE,TRUE,3b2fa3b6cabf78f17a288ce1c8f84595,1ef9d1d10bc982ab49d3b8eaf4409c05,0,13,0,1,0,12,68,0,24,0,0,0,1,376,5,0,465,18,20,24,0,10,0,331,0,0,0,33,1
IntentSink1,InterComponentCommunication,TRUE,TRUE,5c2abed233d2263f7fde277efb2c6326,c35ed0b7f9c3d443ecacff168d0a98c6,0,18,0,3,0,13,77,0,15,0,2,0,5,1800,3,0,1982,31,104,18,0,41,0,1397,0,36,0,324,2
PublicAPIField1,AndroidSpecific,TRUE,TRUE,c35ed0b7f9c3d443ecacff168d0a98c6,7baaab9e231dd6adfa7d2d5ed04ed0e8,0,18,0,1,0,16,21,0,16,0,1,0,2,624,5,0,675,37,28,18,0,12,0,541,0,16,0,54,2
ImplicitFlow1,ImplicitFlows,TRUE,TRUE,deff008c3e97a553e3156dae1439858c,1ef9d1d10bc982ab49d3b8eaf4409c05,0,50,0,10,0,35,112,0,62,0,5,0,15,4424,4,0,4574,81,36,71,0,147,0,2936,0,89,0,1250,2
Library2,AndroidSpecific,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,e5613aad75bc3bad53f848ba14482c54,0,13,0,5,0,8,111,0,21,0,0,0,5,1034,5,0,1298,21,152,21,0,75,0,626,0,0,0,332,1
Exceptions6,GeneralJava,TRUE,TRUE,de67f959377c84f91410206a10b57495,e5613aad75bc3bad53f848ba14482c54,0,18,0,4,0,12,23,0,21,0,2,0,6,822,5,0,867,24,21,25,0,53,0,471,0,29,0,267,2
Loop1,GeneralJava,TRUE,TRUE,ca56131a7c713fed2a7fb88ee3d7603c,e5613aad75bc3bad53f848ba14482c54,0,13,0,4,0,9,32,0,18,0,0,0,4,959,5,0,1059,24,66,18,0,65,0,492,0,0,0,401,1
Exceptions2,GeneralJava,TRUE,TRUE,ee31c01ef51444b6c1bd417af9934d84,455b5a41fee3f4d1e256727f07d3f3f7,0,30,0,7,0,21,31,0,19,0,2,0,9,1780,4,0,1901,41,88,23,0,86,0,1386,0,27,0,279,3
PublicAPIField1,AndroidSpecific,TRUE,TRUE,7c6eca5339bd43220f2e569aa96da0db,9e71d1dbb7f99254dd5f81811f612f41,0,18,0,1,0,16,38,0,16,0,1,0,2,729,4,0,786,37,18,18,0,12,0,622,0,16,0,78,2
