/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Battery1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Battery1_codeelimination_REMOVECODE.instlog,26536121,26557328,15114,15349,0,235
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Button2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Button2_codeelimination_REMOVECODE.instlog,15540346,15644695,16754,16999,0,245
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/BroadcastReceiverLifecycle2_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/BroadcastReceiverLifecycle2_codeelimination_REMOVECODE.instlog,15961433,16041240,15396,15599,25,228
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Button3_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Button3_codeelimination_REMOVECODE.instlog,15991464,15978684,16443,16652,21,230
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Bluetooth1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Bluetooth1_codeelimination_REMOVECODE.instlog,26486028,26490662,14673,14863,0,190
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Build1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Build1_codeelimination_REMOVECODE.instlog,26866325,26875827,15263,15496,0,233
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/ComponentNotInManifest1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/ComponentNotInManifest1_codeelimination_REMOVECODE.instlog,16557532,16563220,14459,14657,0,198
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/DynamicSource1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/DynamicSource1_codeelimination_REMOVECODE.instlog,11774488,11944695,14349,14563,0,214
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/DynamicSink1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/DynamicSink1_codeelimination_REMOVECODE.instlog,12261692,12433470,15020,15240,0,220
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/DynamicBoth1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/DynamicBoth1_codeelimination_REMOVECODE.instlog,11757693,11927729,14342,14562,0,220
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/DirectLeak1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/DirectLeak1_codeelimination_REMOVECODE.instlog,13544517,13548875,14083,14283,0,200
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Echoer_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Echoer_codeelimination_REMOVECODE.instlog,15936599,16265786,14402,14623,0,221
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/ContentProvider1_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/ContentProvider1_codeelimination_REMOVECODE.instlog,24496188,24506884,15455,15546,0,91
/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/default/Collector_default.instlog,/home/asm140830/git/AndroidTA_FaultLocalization/instrumentation/results/codeelimination_REMOVECODE/Collector_codeelimination_REMOVECODE.instlog,26968771,27523979,14574,14791,0,217
